Date,Adj Close,Volume,Day_Perc_Change,Name
7/15/2020,10550.49023,4610540000,0.59026251,NASDAQ
7/16/2020,10473.83008,4237290000,-0.726602786,NASDAQ
7/17/2020,10503.19043,4334280000,0.280321065,NASDAQ
7/20/2020,10767.08984,4274340000,2.512564309,NASDAQ
7/21/2020,10680.36035,5311750000,-0.805505417,NASDAQ
7/22/2020,10706.12988,4074020000,0.241279602,NASDAQ
7/23/2020,10461.41992,4469470000,-2.285699535,NASDAQ
7/24/2020,10363.17969,4205330000,-0.939071701,NASDAQ
7/27/2020,10536.26953,4209900000,1.670238751,NASDAQ
7/28/2020,10402.08984,3869230000,-1.273502795,NASDAQ
7/29/2020,10542.94043,3970900000,1.354060464,NASDAQ
7/30/2020,10587.80957,4135200000,0.425584687,NASDAQ
7/31/2020,10745.26953,4418390000,1.487181649,NASDAQ
8/3/2020,10902.79981,4173600000,1.466043021,NASDAQ
8/4/2020,10941.16992,3973570000,0.351929025,NASDAQ
8/5/2020,10998.40039,4119550000,0.523074492,NASDAQ
8/6/2020,11108.07031,4086290000,0.997144295,NASDAQ
8/7/2020,11010.98047,4230720000,-0.874047798,NASDAQ
8/10/2020,10968.36035,4018530000,-0.387069227,NASDAQ
8/11/2020,10782.82031,4303980000,-1.69159321,NASDAQ
8/12/2020,11012.24023,3716840000,2.127642995,NASDAQ
8/13/2020,11042.5,3444140000,0.274783017,NASDAQ
8/14/2020,11019.29981,3491320000,-0.210099117,NASDAQ
8/17/2020,11129.73047,3193160000,1.002156815,NASDAQ
8/18/2020,11210.83984,3199470000,0.728763156,NASDAQ
8/19/2020,11146.45996,3467890000,-0.574264586,NASDAQ
8/20/2020,11264.9502,4170980000,1.063030185,NASDAQ
8/21/2020,11311.79981,3905670000,0.415888301,NASDAQ
8/24/2020,11379.71973,3885880000,0.600434265,NASDAQ
8/25/2020,11466.46973,3454500000,0.76232106,NASDAQ
8/26/2020,11665.05957,3441550000,1.731917911,NASDAQ
8/27/2020,11625.33984,3535800000,-0.340501699,NASDAQ
8/28/2020,11695.62988,2997810000,0.604627821,NASDAQ
8/31/2020,11775.45996,3596980000,0.682563306,NASDAQ
9/1/2020,11939.66992,3480780000,1.394509952,NASDAQ
9/2/2020,12056.44043,3966140000,0.978004491,NASDAQ
9/3/2020,11458.09961,4437500000,-4.96283148,NASDAQ
9/4/2020,11313.12988,4269190000,-1.265216144,NASDAQ
9/8/2020,10847.69043,3872230000,-4.114152828,NASDAQ
9/9/2020,11141.55957,3531780000,2.709047994,NASDAQ
9/10/2020,10919.58984,3814100000,-1.992268,NASDAQ
9/11/2020,10853.54981,3609190000,-0.604784978,NASDAQ
9/14/2020,11056.65039,3716820000,1.871282573,NASDAQ
9/15/2020,11190.32031,3772820000,1.208954948,NASDAQ
9/16/2020,11050.46973,3661710000,-1.249746049,NASDAQ
9/17/2020,10910.28027,3726750000,-1.268628913,NASDAQ
9/18/2020,10793.28027,5745690000,-1.072383083,NASDAQ
9/21/2020,10778.79981,3885200000,-0.134161883,NASDAQ
9/22/2020,10963.63965,3492020000,1.714846238,NASDAQ
9/23/2020,10632.99023,4074600000,-3.01587269,NASDAQ
9/24/2020,10672.26953,4080730000,0.369409697,NASDAQ
9/25/2020,10913.55957,3767230000,2.260906533,NASDAQ
9/28/2020,11117.53027,3562900000,1.868965865,NASDAQ
9/29/2020,11085.25,3363870000,-0.290354712,NASDAQ
9/30/2020,11167.50977,4228200000,0.74206505,NASDAQ
10/1/2020,11326.50977,3978100000,1.4237731,NASDAQ
10/2/2020,11075.01953,3715090000,-2.220368323,NASDAQ
10/5/2020,11332.49023,3597940000,2.324787801,NASDAQ
10/6/2020,11154.59961,4360550000,-1.569739936,NASDAQ
10/7/2020,11364.59961,3891460000,1.882631447,NASDAQ
10/8/2020,11420.98047,3486530000,0.496109515,NASDAQ
10/9/2020,11579.94043,3475620000,1.391824121,NASDAQ
10/12/2020,11876.25977,3862990000,2.558902075,NASDAQ
10/13/2020,11863.90039,3607730000,-0.104067907,NASDAQ
10/14/2020,11768.73047,3393010000,-0.802180724,NASDAQ
10/15/2020,11713.87012,3304490000,-0.466153526,NASDAQ
10/16/2020,11671.55957,3156270000,-0.361200411,NASDAQ
10/22/2018,22614.82031,63000,0.367210815,NIKKEI
10/23/2018,22010.7793,80200,-2.67099631,NIKKEI
10/24/2018,22091.17969,83900,0.365277348,NIKKEI
10/25/2018,21268.73047,93600,-3.722975552,NIKKEI
10/26/2018,21184.59961,92900,-0.395561268,NIKKEI
10/29/2018,21149.80078,70800,-0.164264743,NIKKEI
10/30/2018,21457.28906,116900,1.453858999,NIKKEI
10/31/2018,21920.46094,105000,2.158575921,NIKKEI
11/1/2018,21687.65039,101900,-1.062069578,NIKKEI
11/2/2018,22243.66016,101900,2.563716009,NIKKEI
11/5/2018,21898.99023,78700,-1.549519816,NIKKEI
11/6/2018,22147.75,0,1.135941719,NIKKEI
11/7/2018,22085.80078,96300,-0.27970886,NIKKEI
11/8/2018,22486.91992,81900,1.816185634,NIKKEI
11/9/2018,22250.25,78100,-1.052478164,NIKKEI
11/12/2018,22269.88086,59300,0.088227588,NIKKEI
11/13/2018,21810.51953,85700,-2.062702225,NIKKEI
11/14/2018,21846.48047,75200,0.164878869,NIKKEI
11/15/2018,21803.61914,0,-0.196193286,NIKKEI
11/16/2018,21680.33984,74900,-0.565407496,NIKKEI
11/19/2018,21821.16016,72100,0.649530003,NIKKEI
11/20/2018,21583.11914,82500,-1.090872407,NIKKEI
11/21/2018,21507.53906,77300,-0.350181443,NIKKEI
11/22/2018,21646.55078,65900,0.646339489,NIKKEI
11/26/2018,21812,78000,0.764321395,NIKKEI
11/27/2018,21952.40039,74000,0.643684169,NIKKEI
11/28/2018,22177.01953,77600,1.023209927,NIKKEI
11/29/2018,22262.59961,69300,0.385895309,NIKKEI
11/30/2018,22351.06055,104100,0.397352239,NIKKEI
12/3/2018,22574.75977,70500,1.000843868,NIKKEI
12/4/2018,22036.05078,89600,-2.386333191,NIKKEI
12/5/2018,21919.33008,83700,-0.529680677,NIKKEI
12/6/2018,21501.61914,87600,-1.90567383,NIKKEI
12/7/2018,21678.67969,78100,0.823475413,NIKKEI
12/10/2018,21219.5,79000,-2.118116484,NIKKEI
12/11/2018,21148.01953,87500,-0.336862174,NIKKEI
12/12/2018,21602.75,89600,2.150227204,NIKKEI
12/13/2018,21816.18945,79200,0.988019826,NIKKEI
12/14/2018,21374.83008,102800,-2.023081877,NIKKEI
12/17/2018,21506.88086,63400,0.617786343,NIKKEI
12/18/2018,21115.44922,80500,-1.820029797,NIKKEI
12/19/2018,20987.91992,81300,-0.603962036,NIKKEI
12/20/2018,20392.58008,96300,-2.836583359,NIKKEI
12/21/2018,20166.18945,116600,-1.110161756,NIKKEI
12/25/2018,19155.74023,0,-5.010610564,NIKKEI
12/26/2018,19327.06055,79900,0.89435496,NIKKEI
12/27/2018,20077.61914,93000,3.88345963,NIKKEI
12/28/2018,20014.76953,70600,-0.313033182,NIKKEI
1/4/2019,19561.96094,91600,-2.262372256,NIKKEI
1/7/2019,20038.9707,81500,2.438455769,NIKKEI
1/8/2019,20204.03906,86400,0.82373672,NIKKEI
1/9/2019,20427.06055,72800,1.103846034,NIKKEI
1/10/2019,20163.80078,73700,-1.288779486,NIKKEI
1/11/2019,20359.69922,77700,0.971535278,NIKKEI
1/15/2019,20555.28906,78300,0.960671579,NIKKEI
1/16/2019,20442.75,69500,-0.547494432,NIKKEI
1/17/2019,20402.26953,63600,-0.198018706,NIKKEI
1/18/2019,20666.07031,64700,1.29299724,NIKKEI
1/21/2019,20719.33008,61200,0.257715977,NIKKEI
1/22/2019,20622.91016,57100,-0.46536216,NIKKEI
1/23/2019,20593.7207,0,-0.141538962,NIKKEI
1/24/2019,20574.63086,61400,-0.092697402,NIKKEI
1/25/2019,20773.56055,68400,0.966868807,NIKKEI
1/28/2019,20649,56800,-0.599610966,NIKKEI
1/29/2019,20664.64063,63100,0.075745193,NIKKEI
1/30/2019,20556.53906,72100,-0.523123358,NIKKEI
1/31/2019,20773.49023,75700,1.055387633,NIKKEI
2/1/2019,20788.39063,82200,0.071727913,NIKKEI
2/4/2019,20883.76953,66600,0.458808513,NIKKEI
2/5/2019,20844.44922,65500,-0.188281679,NIKKEI
2/6/2019,20874.06055,68900,0.142058577,NIKKEI
2/7/2019,20751.2793,70600,-0.588200124,NIKKEI
2/8/2019,20333.16992,86200,-2.014860718,NIKKEI
2/12/2019,20864.21094,84100,2.611698117,NIKKEI
2/13/2019,21144.48047,78600,1.343302806,NIKKEI
2/14/2019,21139.71094,64500,-0.022556861,NIKKEI
2/15/2019,20900.63086,65600,-1.130952451,NIKKEI
2/18/2019,21281.84961,61800,1.823958102,NIKKEI
2/19/2019,21302.65039,53600,0.09773954,NIKKEI
2/20/2019,21431.49023,59700,0.604806635,NIKKEI
2/21/2019,21464.23047,68400,0.152766955,NIKKEI
2/22/2019,21425.50977,52400,-0.180396418,NIKKEI
2/25/2019,21528.23047,51800,0.479431781,NIKKEI
2/26/2019,21449.39063,56400,-0.366216091,NIKKEI
2/27/2019,21556.50977,67700,0.499404122,NIKKEI
2/28/2019,21385.16016,71500,-0.794885684,NIKKEI
3/1/2019,21602.68945,62600,1.017197418,NIKKEI
3/4/2019,21822.03906,59100,1.015381027,NIKKEI
3/5/2019,21726.2793,59200,-0.438821348,NIKKEI
3/6/2019,21596.81055,57100,-0.595908523,NIKKEI
3/7/2019,21456.00977,75200,-0.651951735,NIKKEI
3/8/2019,21025.56055,99800,-2.006194179,NIKKEI
3/11/2019,21125.08984,55600,0.473372859,NIKKEI
3/12/2019,21503.68945,67800,1.792179876,NIKKEI
3/13/2019,21290.24023,66200,-0.99261673,NIKKEI
3/14/2019,21287.01953,64100,-0.015127603,NIKKEI
3/15/2019,21450.84961,83200,0.769624314,NIKKEI
3/18/2019,21584.5,55200,0.623054067,NIKKEI
3/19/2019,21566.84961,59900,-0.081773453,NIKKEI
3/20/2019,21608.91992,65300,0.195069348,NIKKEI
3/22/2019,21627.33984,78900,0.085242215,NIKKEI
3/25/2019,20977.10938,77700,-3.006520791,NIKKEI
3/26/2019,21428.39063,101300,2.151303318,NIKKEI
3/27/2019,21378.73047,76000,-0.23174935,NIKKEI
3/28/2019,21033.75977,71100,-1.61361641,NIKKEI
3/29/2019,21205.81055,61600,0.817974451,NIKKEI
4/1/2019,21509.0293,77400,1.429885216,NIKKEI
4/2/2019,21505.31055,71000,-0.017289251,NIKKEI
4/3/2019,21713.21094,68500,0.966739776,NIKKEI
4/4/2019,21724.94922,57900,0.054060549,NIKKEI
4/5/2019,21807.5,58500,0.379981468,NIKKEI
4/8/2019,21761.65039,54600,-0.210246975,NIKKEI
4/9/2019,21802.58984,54300,0.1881266,NIKKEI
4/10/2019,21687.57031,58700,-0.527549855,NIKKEI
4/11/2019,21711.38086,61200,0.109788905,NIKKEI
4/12/2019,21870.56055,61600,0.733162432,NIKKEI
4/15/2019,22169.10938,66100,1.365071679,NIKKEI
4/16/2019,22221.66016,57300,0.237045071,NIKKEI
4/17/2019,22277.9707,75400,0.253403871,NIKKEI
4/18/2019,22090.11914,67300,-0.843216667,NIKKEI
4/19/2019,22200.56055,0,0.499958399,NIKKEI
4/22/2019,22217.90039,42900,0.078105433,NIKKEI
4/23/2019,22259.74023,52000,0.188315918,NIKKEI
4/24/2019,22200,67900,-0.268377948,NIKKEI
4/25/2019,22307.58008,63300,0.484594946,NIKKEI
4/26/2019,22258.73047,71900,-0.218982108,NIKKEI
5/7/2019,21923.7207,90700,-1.505071309,NIKKEI
5/8/2019,21602.58984,85700,-1.464764414,NIKKEI
5/9/2019,21402.13086,96900,-0.927939596,NIKKEI
5/10/2019,21344.91992,98500,-0.26731421,NIKKEI
5/13/2019,21191.2793,74500,-0.719799491,NIKKEI
5/14/2019,21067.23047,90200,-0.585376778,NIKKEI
5/15/2019,21188.56055,84100,0.575918501,NIKKEI
5/16/2019,21062.98047,82500,-0.592678666,NIKKEI
5/17/2019,21250.08984,75800,0.888332851,NIKKEI
5/20/2019,21301.73047,65100,0.243013678,NIKKEI
5/21/2019,21272.44922,70100,-0.13745949,NIKKEI
5/22/2019,21283.36914,64500,0.051333638,NIKKEI
5/23/2019,21151.14063,63900,-0.621276242,NIKKEI
5/24/2019,21117.2207,67700,-0.160369233,NIKKEI
5/27/2019,21182.58008,41600,0.309507467,NIKKEI
5/28/2019,21260.14063,98500,0.366152502,NIKKEI
5/29/2019,21003.36914,70000,-1.207760045,NIKKEI
5/30/2019,20942.5293,58700,-0.28966707,NIKKEI
5/31/2019,20601.18945,79100,-1.629888344,NIKKEI
6/3/2019,20410.88086,67400,-0.923774787,NIKKEI
6/4/2019,20408.53906,69200,-0.011473273,NIKKEI
6/5/2019,20776.09961,72300,1.801013511,NIKKEI
6/6/2019,20774.03906,59600,-0.009917867,NIKKEI
6/7/2019,20884.71094,50700,0.532741248,NIKKEI
6/10/2019,21134.41992,58200,1.19565449,NIKKEI
6/11/2019,21204.2793,52100,0.330547871,NIKKEI
6/12/2019,21129.7207,56500,-0.351620505,NIKKEI
6/13/2019,21032,65700,-0.462479861,NIKKEI
6/14/2019,21116.89063,60400,0.403626022,NIKKEI
6/17/2019,21124,49100,0.03366677,NIKKEI
6/18/2019,20972.71094,54600,-0.716195143,NIKKEI
6/19/2019,21333.86914,64100,1.72203872,NIKKEI
6/20/2019,21462.85938,55700,0.604626536,NIKKEI
6/21/2019,21258.64063,89000,-0.951498337,NIKKEI
6/24/2019,21285.99023,43200,0.12865173,NIKKEI
6/25/2019,21193.81055,53900,-0.433053318,NIKKEI
6/26/2019,21086.58984,50300,-0.505905735,NIKKEI
6/27/2019,21338.16992,61300,1.19308091,NIKKEI
6/28/2019,21275.91992,62100,-0.291730735,NIKKEI
7/1/2019,21729.9707,66900,2.134106458,NIKKEI
7/2/2019,21754.26953,54700,0.111821725,NIKKEI
7/3/2019,21638.16016,55000,-0.533731435,NIKKEI
7/4/2019,21702.44922,37800,0.297109655,NIKKEI
7/5/2019,21746.38086,44800,0.202427107,NIKKEI
7/8/2019,21534.34961,51900,-0.975018562,NIKKEI
7/9/2019,21565.15039,53900,0.143030937,NIKKEI
7/10/2019,21533.48047,58900,-0.146856949,NIKKEI
7/11/2019,21643.5293,49600,0.511059177,NIKKEI
7/12/2019,21685.90039,45400,0.195767952,NIKKEI
7/16/2019,21535.25,49800,-0.694692811,NIKKEI
7/17/2019,21469.17969,53300,-0.306800766,NIKKEI
7/18/2019,21046.24023,70200,-1.969984229,NIKKEI
7/19/2019,21466.99023,57900,1.999169426,NIKKEI
7/22/2019,21416.78906,46900,-0.233852862,NIKKEI
7/23/2019,21620.88086,48100,0.952952356,NIKKEI
7/24/2019,21709.57031,51100,0.410202778,NIKKEI
7/25/2019,21756.55078,46900,0.216404412,NIKKEI
7/26/2019,21658.15039,47600,-0.452279366,NIKKEI
7/29/2019,21616.80078,47000,-0.190919396,NIKKEI
7/30/2019,21709.31055,54500,0.427953086,NIKKEI
7/31/2019,21521.5293,76500,-0.864980256,NIKKEI
8/1/2019,21540.99023,75700,0.090425437,NIKKEI
8/2/2019,21087.16016,91500,-2.106820871,NIKKEI
8/5/2019,20720.28906,85800,-1.739784259,NIKKEI
8/6/2019,20585.31055,89700,-0.651431626,NIKKEI
8/7/2019,20516.56055,73600,-0.333976016,NIKKEI
8/8/2019,20593.34961,64800,0.374278436,NIKKEI
8/9/2019,20684.82031,63700,0.444175939,NIKKEI
8/13/2019,20455.43945,72900,-1.108933298,NIKKEI
8/14/2019,20655.13086,60900,0.976226428,NIKKEI
8/15/2019,20405.65039,68200,-1.207837751,NIKKEI
8/16/2019,20418.81055,58400,0.064492705,NIKKEI
8/19/2019,20563.16016,50600,0.706944259,NIKKEI
8/20/2019,20677.2207,50100,0.55468394,NIKKEI
8/21/2019,20618.57031,53000,-0.283647357,NIKKEI
8/22/2019,20628.00977,54600,0.045781317,NIKKEI
8/23/2019,20710.91016,50700,0.401882639,NIKKEI
8/26/2019,20261.03906,69900,-2.172145452,NIKKEI
8/27/2019,20456.08008,60800,0.962640733,NIKKEI
8/28/2019,20479.41992,51500,0.114097344,NIKKEI
8/29/2019,20460.92969,55100,-0.090286903,NIKKEI
8/30/2019,20704.36914,72000,1.189777086,NIKKEI
9/2/2019,20620.18945,42400,-0.406579343,NIKKEI
9/3/2019,20625.16016,0,0.024106001,NIKKEI
9/4/2019,20649.14063,51500,0.116268038,NIKKEI
9/5/2019,21085.93945,83000,2.115336594,NIKKEI
9/6/2019,21199.57031,71100,0.538893988,NIKKEI
9/9/2019,21318.41992,57800,0.560622726,NIKKEI
9/10/2019,21392.09961,92400,0.345615141,NIKKEI
9/11/2019,21597.75977,110100,0.961383692,NIKKEI
9/12/2019,21759.60938,96000,0.749381467,NIKKEI
9/13/2019,21988.28906,116300,1.05093655,NIKKEI
9/17/2019,22001.32031,81500,0.059264502,NIKKEI
9/18/2019,21960.71094,69400,-0.184576991,NIKKEI
9/19/2019,22044.44922,78200,0.381309518,NIKKEI
9/20/2019,22079.08984,85000,0.157139898,NIKKEI
9/24/2019,22098.83984,68400,0.089451151,NIKKEI
9/25/2019,22020.15039,61600,-0.356079566,NIKKEI
9/26/2019,22048.24023,81600,0.127564265,NIKKEI
9/27/2019,21878.90039,76400,-0.768042443,NIKKEI
9/30/2019,21755.83984,69900,-0.562462212,NIKKEI
10/1/2019,21885.24023,62300,0.594784623,NIKKEI
10/2/2019,21778.60938,63300,-0.487227272,NIKKEI
10/3/2019,21341.74023,67700,-2.005955171,NIKKEI
10/4/2019,21410.19922,57700,0.320775083,NIKKEI
10/7/2019,21375.25,47400,-0.163236309,NIKKEI
10/8/2019,21587.7793,60800,0.99427748,NIKKEI
10/9/2019,21456.38086,55400,-0.608670471,NIKKEI
10/10/2019,21551.98047,59900,0.445553286,NIKKEI
10/11/2019,21798.86914,67400,1.145549813,NIKKEI
10/15/2019,22207.21094,74500,1.873224681,NIKKEI
10/16/2019,22472.91992,78700,1.196498672,NIKKEI
10/17/2019,22451.85938,57800,-0.093715223,NIKKEI
10/18/2019,22492.67969,59200,0.181812617,NIKKEI
10/21/2019,22548.90039,48400,0.249951112,NIKKEI
10/23/2019,22625.38086,68000,0.339176043,NIKKEI
10/24/2019,22750.59961,61300,0.553443722,NIKKEI
10/25/2019,22799.81055,57200,0.216306114,NIKKEI
10/28/2019,22867.26953,48100,0.295875195,NIKKEI
10/29/2019,22974.13086,72900,0.467311271,NIKKEI
10/30/2019,22843.11914,101600,-0.57025756,NIKKEI
10/31/2019,22927.03906,78300,0.367375057,NIKKEI
11/1/2019,22850.76953,65400,-0.332661936,NIKKEI
11/5/2019,23251.99023,102100,1.755830159,NIKKEI
11/6/2019,23303.82031,77400,0.22290599,NIKKEI
11/7/2019,23330.32031,70900,0.113715261,NIKKEI
11/8/2019,23391.86914,94600,0.263814758,NIKKEI
11/11/2019,23331.83984,61500,-0.256624627,NIKKEI
11/12/2019,23520.00977,63000,0.806494144,NIKKEI
11/13/2019,23319.86914,63400,-0.850937678,NIKKEI
11/14/2019,23141.55078,79900,-0.764662781,NIKKEI
11/15/2019,23303.32031,72200,0.69904361,NIKKEI
11/18/2019,23416.75977,57300,0.486795236,NIKKEI
11/19/2019,23292.65039,64200,-0.530002341,NIKKEI
11/20/2019,23148.57031,65700,-0.61856455,NIKKEI
11/21/2019,23038.58008,69800,-0.47514915,NIKKEI
11/22/2019,23112.88086,55600,0.322505904,NIKKEI
11/25/2019,23292.81055,50300,0.778482306,NIKKEI
11/26/2019,23373.32031,94300,0.345642128,NIKKEI
11/27/2019,23437.76953,52200,0.275738394,NIKKEI
11/28/2019,23409.14063,44800,-0.122148594,NIKKEI
11/29/2019,23293.91016,52100,-0.492245618,NIKKEI
12/2/2019,23529.5,47700,1.011379551,NIKKEI
12/3/2019,23379.81055,58800,-0.63617779,NIKKEI
12/4/2019,23135.23047,58100,-1.046116595,NIKKEI
12/5/2019,23300.08984,61400,0.712590156,NIKKEI
12/6/2019,23354.40039,54400,0.233091578,NIKKEI
12/9/2019,23430.69922,55800,0.326700008,NIKKEI
12/10/2019,23410.18945,52800,-0.087533734,NIKKEI
12/11/2019,23391.85938,61300,-0.078299571,NIKKEI
12/12/2019,23424.81055,56300,0.14086598,NIKKEI
12/13/2019,24023.09961,115500,2.554082821,NIKKEI
12/16/2019,23952.34961,53300,-0.294508207,NIKKEI
12/17/2019,24066.11914,64000,0.474982763,NIKKEI
12/18/2019,23934.42969,66300,-0.547198542,NIKKEI
12/19/2019,23864.84961,55600,-0.290711247,NIKKEI
12/20/2019,23816.63086,70300,-0.202049251,NIKKEI
12/23/2019,23821.10938,45200,0.018804154,NIKKEI
12/24/2019,23830.58008,37900,0.039757607,NIKKEI
12/25/2019,23782.86914,31600,-0.200208878,NIKKEI
12/26/2019,23924.91992,40300,0.597281935,NIKKEI
12/27/2019,23837.7207,44800,-0.364470265,NIKKEI
12/30/2019,23656.61914,41600,-0.759726839,NIKKEI
1/6/2020,23204.85938,72800,-1.909654813,NIKKEI
1/7/2020,23575.7207,64300,1.598205453,NIKKEI
1/8/2020,23204.75977,79400,-1.573487155,NIKKEI
1/9/2020,23739.86914,62200,2.306032816,NIKKEI
1/10/2020,23850.57031,55900,0.466309108,NIKKEI
1/14/2020,24025.16992,64200,0.732056327,NIKKEI
1/15/2020,23916.58008,57200,-0.451983667,NIKKEI
1/16/2020,23933.13086,55400,0.069202122,NIKKEI
1/17/2020,24041.25977,59400,0.451795913,NIKKEI
1/20/2020,24083.50977,38300,0.175739543,NIKKEI
1/21/2020,23864.56055,44600,-0.909125045,NIKKEI
1/22/2020,24031.34961,49000,0.698898526,NIKKEI
1/23/2020,23795.43945,55500,-0.981676684,NIKKEI
1/24/2020,23827.17969,48700,0.133387892,NIKKEI
1/27/2020,23343.50977,62400,-2.0299084,NIKKEI
1/28/2020,23215.71094,64400,-0.547470493,NIKKEI
1/29/2020,23379.40039,54900,0.70508051,NIKKEI
1/30/2020,22977.75,69600,-1.717967032,NIKKEI
1/31/2020,23205.17969,75400,0.989782237,NIKKEI
2/3/2020,22971.93945,72500,-1.005121435,NIKKEI
2/4/2020,23084.58984,67900,0.490382587,NIKKEI
2/5/2020,23319.56055,70300,1.017868217,NIKKEI
2/6/2020,23873.58984,95100,2.375813626,NIKKEI
2/7/2020,23827.98047,65400,-0.191045315,NIKKEI
2/10/2020,23685.98047,56500,-0.595938041,NIKKEI
2/12/2020,23861.21094,74600,0.739806694,NIKKEI
2/13/2020,23827.73047,64500,-0.140313369,NIKKEI
2/14/2020,23687.58984,69100,-0.588140886,NIKKEI
2/17/2020,23523.24023,54000,-0.693821579,NIKKEI
2/18/2020,23193.80078,59500,-1.400485009,NIKKEI
2/19/2020,23400.69922,61600,0.892041973,NIKKEI
2/20/2020,23479.15039,63300,0.335251401,NIKKEI
2/21/2020,23386.74023,62100,-0.393583905,NIKKEI
2/25/2020,22605.41016,105800,-3.340910577,NIKKEI
2/26/2020,22426.18945,99300,-0.792822169,NIKKEI
2/27/2020,21948.23047,106200,-2.131253662,NIKKEI
2/28/2020,21142.96094,148500,-3.668949677,NIKKEI
3/2/2020,21344.08008,123700,0.951234506,NIKKEI
3/3/2020,21082.73047,105300,-1.224459466,NIKKEI
3/4/2020,21100.06055,94600,0.082200349,NIKKEI
3/5/2020,21329.11914,85700,1.085582638,NIKKEI
3/6/2020,20749.75,111700,-2.716329433,NIKKEI
3/9/2020,19698.75977,170300,-5.065074201,NIKKEI
3/10/2020,19867.11914,164700,0.854669923,NIKKEI
3/11/2020,19416.06055,129200,-2.270377455,NIKKEI
3/12/2020,18559.63086,164600,-4.41093437,NIKKEI
3/13/2020,17431.05078,233400,-6.080832569,NIKKEI
3/16/2020,17002.03906,158100,-2.46119252,NIKKEI
3/17/2020,17011.5293,198800,0.055818211,NIKKEI
3/18/2020,16726.55078,177200,-1.675208096,NIKKEI
3/19/2020,16552.83008,198900,-1.038592506,NIKKEI
3/23/2020,16887.7793,170300,2.023516326,NIKKEI
3/24/2020,18092.34961,147300,7.132792837,NIKKEI
3/25/2020,19546.63086,147700,8.038100531,NIKKEI
3/26/2020,18664.59961,128100,-4.512446449,NIKKEI
3/27/2020,19389.42969,148900,3.883448315,NIKKEI
3/30/2020,19084.9707,121000,-1.57023177,NIKKEI
3/31/2020,18917.00977,122200,-0.880069137,NIKKEI
4/1/2020,18065.41016,105800,-4.501766508,NIKKEI
4/2/2020,17818.7207,107300,-1.365534748,NIKKEI
4/3/2020,17820.18945,96000,0.008242735,NIKKEI
4/6/2020,18576.30078,105700,4.243003869,NIKKEI
4/7/2020,18950.17969,108200,2.012666092,NIKKEI
4/8/2020,19353.24023,105900,2.126948412,NIKKEI
4/9/2020,19345.76953,82300,-0.03860182,NIKKEI
4/10/2020,19498.5,87500,0.789477352,NIKKEI
4/13/2020,19043.40039,65600,-2.334023689,NIKKEI
4/14/2020,19638.81055,81900,3.126595796,NIKKEI
4/15/2020,19550.08984,94100,-0.4517621,NIKKEI
4/16/2020,19290.19922,81400,-1.329357702,NIKKEI
4/17/2020,19897.25977,87800,3.146989516,NIKKEI
4/20/2020,19669.11914,65000,-1.146593188,NIKKEI
4/21/2020,19280.7793,79400,-1.974363169,NIKKEI
4/22/2020,19137.94922,76400,-0.740789964,NIKKEI
4/23/2020,19429.43945,72600,1.523100676,NIKKEI
4/24/2020,19262,84700,-0.861782211,NIKKEI
4/27/2020,19783.2207,77600,2.705953188,NIKKEI
4/28/2020,19771.18945,68600,-0.060815426,NIKKEI
4/30/2020,20193.68945,103400,2.13694781,NIKKEI
5/1/2020,19619.34961,86600,-2.844155078,NIKKEI
5/7/2020,19674.76953,82900,0.282475837,NIKKEI
5/8/2020,20179.08984,82200,2.563284476,NIKKEI
5/11/2020,20390.66016,76200,1.048463105,NIKKEI
5/12/2020,20366.48047,67700,-0.118582169,NIKKEI
5/13/2020,20267.05078,79500,-0.488202604,NIKKEI
5/14/2020,19914.7793,76900,-1.738148721,NIKKEI
5/15/2020,20037.4707,75200,0.616082178,NIKKEI
5/18/2020,20133.73047,71900,0.480398786,NIKKEI
5/19/2020,20433.44922,93000,1.488639924,NIKKEI
5/20/2020,20595.15039,71800,0.791355244,NIKKEI
5/21/2020,20552.31055,62900,-0.208009377,NIKKEI
5/22/2020,20388.16016,71100,-0.798695556,NIKKEI
5/25/2020,20741.65039,55100,1.733801541,NIKKEI
5/26/2020,21271.16992,87200,2.552928629,NIKKEI
5/27/2020,21419.23047,112000,0.696062076,NIKKEI
5/28/2020,21916.31055,134000,2.320718658,NIKKEI
5/29/2020,21877.89063,153200,-0.175302873,NIKKEI
6/1/2020,22062.39063,72200,0.843317133,NIKKEI
6/2/2020,22325.60938,77900,1.193065405,NIKKEI
6/3/2020,22613.75977,94100,1.290672009,NIKKEI
6/4/2020,22695.74023,92000,0.362524714,NIKKEI
6/5/2020,22863.73047,85600,0.740183987,NIKKEI
6/8/2020,23178.09961,108500,1.37496871,NIKKEI
6/9/2020,23091.0293,91500,-0.375657683,NIKKEI
6/10/2020,23124.94922,75600,0.146896535,NIKKEI
6/11/2020,22472.91016,105900,-2.819634572,NIKKEI
6/12/2020,22305.48047,120500,-0.745028952,NIKKEI
6/15/2020,21530.94922,78500,-3.472380929,NIKKEI
6/16/2020,22582.21094,100100,4.882560951,NIKKEI
6/17/2020,22455.75977,72500,-0.559959219,NIKKEI
6/18/2020,22355.46094,65200,-0.446650788,NIKKEI
6/19/2020,22478.78906,97000,0.551668898,NIKKEI
6/22/2020,22437.26953,54600,-0.184705377,NIKKEI
6/23/2020,22549.05078,0,0.498194532,NIKKEI
6/24/2020,22534.32031,67000,-0.065326333,NIKKEI
